,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,4279,5,normal,tburst,-150,500,2,0,2,-67.51431506921861,-67.54218548840855
0,control_719,4279,5,normal,tburst,-200,500,5,0,5,-67.51469514701323,-67.43385092848364
0,control_719,4279,5,normal,tburst,-250,500,6,0,6,-67.51507683176013,-67.20264342282154
0,control_719,4279,5,normal,tburst,-300,500,7,0,7,-67.51545585034499,-66.94433248630796
0,control_719,4279,5,normal,tburst,-50,200,0,0,0,-67.51355317794598,-67.61541666735344
0,control_719,4279,5,normal,tburst,-100,200,0,0,0,-67.51393494997492,-67.60091001446452
0,control_719,4279,5,normal,tburst,-150,200,1,0,1,-67.51431506921861,-67.59433994494404
0,control_719,4279,5,normal,tburst,-200,200,2,0,2,-67.51469514701323,-67.56131371346898
0,control_719,4279,5,normal,tburst,-250,200,4,0,4,-67.51507683176013,-67.46571028817692
0,control_719,4279,5,normal,tburst,-300,200,4,0,4,-67.51545585034499,-67.29954630991938
