,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,25531,0,normal,tburst,-300,2000,6,0,8,-65.98508176176404,-61.83120079981464
0,control_719,25531,0,normal,tburst,-50,500,0,0,0,-65.98508176176404,-66.18138776316628
0,control_719,25531,0,normal,tburst,-100,500,3,0,3,-65.98508176176404,-66.37992410853312
0,control_719,25531,0,normal,tburst,-150,500,4,0,4,-65.98508176176404,-66.1089666277883
0,control_719,25531,0,normal,tburst,-200,500,5,0,5,-65.98508176176404,-65.7668912000873
0,control_719,25531,0,normal,tburst,-250,500,5,0,5,-65.98508176176404,-65.34281774649729
0,control_719,25531,0,normal,tburst,-300,500,6,0,7,-65.98508176176404,-65.06341916501347
0,control_719,25531,0,normal,tburst,-50,200,0,0,0,-65.98508176176404,-66.31326072479771
0,control_719,25531,0,normal,tburst,-100,200,2,0,2,-65.98508176176404,-66.5012260963799
0,control_719,25531,0,normal,tburst,-150,200,3,0,3,-65.98508176176404,-66.44439879585174
0,control_719,25531,0,normal,tburst,-200,200,4,0,4,-65.98508176176404,-66.33518030870286
0,control_719,25531,0,normal,tburst,-250,200,4,0,4,-65.98508176176404,-65.97903718917976
0,control_719,25531,0,normal,tburst,-300,200,4,0,4,-65.98508176176404,-65.56718817879357
0,control_719,25531,0,normal,rmih,-50,2000,0,0,0,-77.15456223563415,-75.4502487406387
0,control_719,25531,0,normal,rmih,-100,2000,0,0,0,-77.15456223563415,-74.1374224441537
0,control_719,25531,0,normal,rmih,-150,2000,3,0,3,-77.15456223563415,-74.98672186912668
0,control_719,25531,0,normal,rmih,-200,2000,4,0,4,-77.15456223563415,-74.07140407923141
0,control_719,29294,0,normal,fi,20,2000,54,22,17,-56.54272458402201,-57.3882834108165
0,control_719,29294,0,normal,fi,40,2000,64,22,15,-56.54272458402201,-57.800939668455065
0,control_719,29294,0,normal,fi,60,2000,72,22,14,-56.54272458402201,-58.08144524560618
0,control_719,29294,0,normal,fi,80,2000,80,22,13,-56.54272458402201,-58.31180665482694
0,control_719,29294,0,normal,fi,100,2000,87,22,12,-56.54272458402201,-58.68818499962865
0,control_719,29294,0,normal,fi,120,2000,94,22,10,-56.54272458402201,-58.59282539381568
0,control_719,29294,0,normal,fi,140,2000,100,22,10,-56.54272458402201,-59.07719432999331
